category,name,original_price,discounted_price,PUM,url
Higiene y Cuidado,Serum Anti Imperfecciones Con Alta Concentración De Ácido Salicílico.,$ 63.650,,"$2.121,67",https://www.drogueriascolsubsidio.com/serum-anti-imperfecciones-con-alta-concentracion-de-acido-salicilico-7509552875461/p
Belleza y Vitalidad,Rv Colorstay Base Líquida Piel Normal/Se,$ 85.600,,"$2.853,33",https://www.drogueriascolsubsidio.com/rv-colorstay-base-liquida-piel-normalse-309974677066/p
Belleza y Vitalidad,Rv Volumazing Pestañina Wp,$ 58.600,,"$6.511,11",https://www.drogueriascolsubsidio.com/rv-volumazing-pestanina-wp-309976113012/p
Belleza y Vitalidad,Labial Maybelline Superstay Matte Ink Larga Duración 65 Seductress,$ 54.600,,"$23.739,13",https://www.drogueriascolsubsidio.com/labial-maybelline-superstay-matte-ink-larga-duracion-65-seductress-41554543650/p
Belleza y Vitalidad,KIT BROCHAS MAQUILLAJ X 7 SALON EXPERT,$ 89.650,,"$89.650,00",https://www.drogueriascolsubsidio.com/kit-brochas-maquillaj-x-7-salon-expert-7707324827490/p
Belleza y Vitalidad,SET BROCHAS OJOS X 5 MAGENT SALON EXP,$ 37.300,,"$37.300,00",https://www.drogueriascolsubsidio.com/set-brochas-ojos-x-5-magent-salon-exp-7707324812618/p
Belleza y Vitalidad,Labial Vitú Aceite Almendras Fps 10 Rosa,$ 14.900,,"$7.450,00",https://www.drogueriascolsubsidio.com/labial-vitu-aceite-almendras-fps-10-rosa-7702044223164/p
Belleza y Vitalidad,Labial Vitú Aceite Almendras Fps 10 Canela,$ 13.900,,"$6.950,00",https://www.drogueriascolsubsidio.com/labial-vitu-aceite-almendras-fps-10-canela-7702044223157/p
Belleza y Vitalidad,Sombra Max Factor Lasting Color Sahara,$ 38.600,,"$5.146,67",https://www.drogueriascolsubsidio.com/sombra-max-factor-lasting-color-sahara-7702044260398/p
Belleza y Vitalidad,Polvo Max Factor Creme Puff Bronze #9 X2und Precio Especial,$ 49.200,,"$1.640,00",https://www.drogueriascolsubsidio.com/polvo-max-factor-creme-puff-bronze-9-x2und-precio-especial-7702044216005/p
Belleza y Vitalidad,Polvo Suelto Max Factor Ultra Sheer Bronze,$ 58.150,,"$2.326,00",https://www.drogueriascolsubsidio.com/polvo-suelto-max-factor-ultra-sheer-bronze-7702044007634/p
Belleza y Vitalidad,Lápiz Delineador Vogue Super Fantastic Trazos Café,$ 7.200,,"$3.789,47",https://www.drogueriascolsubsidio.com/lapiz-delineador-vogue-super-fantastic-trazos-cafe-7509552840254/p
Belleza y Vitalidad,Labial En Barra Vogue Colorissimo Cremoso Mate Cereza Tropical,$ 11.900,,"$2.975,00",https://www.drogueriascolsubsidio.com/labial-en-barra-vogue-colorissimo-cremoso-mate-cereza-tropical-7509552840483/p
Mamás y bebés,Cepillo De Dientes Dr Browns Toothscrubber? Mounstruo,$ 46.950,,"$46.950,00",https://www.drogueriascolsubsidio.com/cepillo-de-dientes-dr-browns-toothscrubber-mounstruo-72239326480/p
Mamás y bebés,Chupo Nivel 2 3-6 Meses Boca Ancha Paquete X 2 Dr Browns,$ 40.900,,"$20.450,00",https://www.drogueriascolsubsidio.com/chupo-nivel-2-3-6-meses-boca-ancha-paquete-x-2-dr-browns-72239317488/p
Mamás y bebés,Short Materno Hilado con Cobre R.0522P Beige S/M mvp,$ 65.350,,"$65.350,00",https://www.drogueriascolsubsidio.com/short-materno-hilado-con-cobre-r0522p-beige-sm-mvp-7707670403034/p
Mamás y bebés,camisilla Materna Con Hilos De Cobre Rer:0530p Color: Beige Talla: L-Xl,$ 119.250,,"$119.250,00",https://www.drogueriascolsubsidio.com/camisilla-materna-con-hilos-de-cobre-rer0530p-color-beige-talla-l-xl-7707670400279/p
Mamás y bebés,Mordedor Llamadientes Aquacool Manzana 3+ Meses Dr Brown,$ 32.250,,"$32.250,00",https://www.drogueriascolsubsidio.com/mordedor-llamadientes-aquacool-manzana-3-meses-dr-brown-72239328651/p
Mamás y bebés,Aceite Humectante Para Piel Seca Sec,$ 84.200,,"$391,63",https://www.drogueriascolsubsidio.com/aceite-humectante-para-piel-seca-sec-7707772696198/p
Mamás y bebés,Leggings Materno Hilado con Cobre R.0527p Negro X/XL mvp,$ 99.950,,"$99.950,00",https://www.drogueriascolsubsidio.com/leggings-materno-hilado-con-cobre-r0527p-negro-xxl-mvp-7707670402747/p
Mamás y bebés,camisilla Materna Con Hilos De Cobre Rer:0520p Color: Beige Talla: S-M,$ 119.250,,"$119.250,00",https://www.drogueriascolsubsidio.com/camisilla-materna-con-hilos-de-cobre-rer0520p-color-beige-talla-s-m-7707670401672/p
Mamás y bebés,Crema Reafirmante Para Busto Alevia Sec,$ 74.450,,"$595,60",https://www.drogueriascolsubsidio.com/crema-reafirmante-para-busto-alevia-sec-7707772697287/p
Mamás y bebés,Estuche Bebe x 3 Unidades,$ 27.450,,"$9.150,00",https://www.drogueriascolsubsidio.com/estuche-bebe-x-3-unidades-7702215302117/p
Mamás y bebés,Kit de aseo para bebé dr brown baby care essentials,$ 107.900,,"$107.900,00",https://www.drogueriascolsubsidio.com/kit-de-aseo-para-bebe-dr-brown-baby-care-essentials-72239325070/p
Mamás y bebés,Cortauñas Bebe Con Sujetador De Dedo - Dream Baby,$ 12.000,,"$12.000,00",https://www.drogueriascolsubsidio.com/cortaunas-bebe-con-sujetador-de-dedo---dream-baby-878931003021/p
Higiene y Cuidado,Shampoo He Repr Argan Oil 400mlx6t,$ 35.050,,"$87,63",https://www.drogueriascolsubsidio.com/shampoo-he-repr-argan-oil-400mlx6t-190679000088/p
Higiene y Cuidado,Seda Dental Con Cera Menta Proquident,$ 7.950,,"$7.950,00",https://www.drogueriascolsubsidio.com/seda-dental-con-cera-menta-proquident-7702314117452/p
Higiene y Cuidado,Ponds (S) Humectante Crema Pote X 200Gr,$ 35.800,,"$179,00",https://www.drogueriascolsubsidio.com/ponds-s-humectante-crema-pote-x-200gr-7501056326166/p
Higiene y Cuidado,Enjuague Bucal Listerine Control Cálculos,$ 34.800,,"$69,60",https://www.drogueriascolsubsidio.com/enjuague-bucal-listerine-control-calculos-7702035432445/p
Higiene y Cuidado,Fluido Nivea Celular Luminous x 40 ml,$ 79.450,,"$1.986,25",https://www.drogueriascolsubsidio.com/fluido-nivea-celular-luminous-x-40-ml-4005900786487/p
Higiene y Cuidado,Toalla Higiénica Tena Discreet Mini x 10 Unidades,$ 10.000,,"$1.000,00",https://www.drogueriascolsubsidio.com/toalla-higienica-tena-discreet-mini-x-10-unidades-7702027470127/p
Higiene y Cuidado,Shampoo Nutribela Biokeratina X 400 ml,$ 24.850,,"$62,13",https://www.drogueriascolsubsidio.com/shampoo-nutribela-biokeratina-x-400-ml-7702354958114/p
Higiene y Cuidado,Express Aclara Serum x 30ML Garnier,$ 63.200,,"$2.106,67",https://www.drogueriascolsubsidio.com/express-aclara-serum-30ml-7509552849493/p
Higiene y Cuidado,Oferta Fac Kleenex Pocket Precio Especial,$ 5.300,,"$132,50",https://www.drogueriascolsubsidio.com/oferta-fac-kleenex-pocket-precio-especial-7702425523524/p
Higiene y Cuidado,Toallas Húmedas Tena 3 En 1 x 100 Unidades,$ 39.100,,"$39.100,00",https://www.drogueriascolsubsidio.com/toallas-humedas-tena-3-en-1-x-100-unidades-7702026195205/p
Higiene y Cuidado,SHAMPOO PANTENE COLAGENO X300 ML,$ 27.500,,"$91,67",https://www.drogueriascolsubsidio.com/shampoo-pantene-colageno-x300-ml-7500435191425/p
Higiene y Cuidado,Pañal Tena Slip Clásico Extra Large x 9 Unidades,$ 33.600,,"$33.600,00",https://www.drogueriascolsubsidio.com/panal-tena-slip-clasico-extra-large-x-9-unidades-7702027478024/p
Belleza y Vitalidad,Corrector Cremoso En Barra Vogue Tono Castaño,$ 8.850,,"$1.966,67",https://www.drogueriascolsubsidio.com/corrector-cremoso-en-barra-vogue-tono-castano-7702433291927/p
Belleza y Vitalidad,V ESM EFECTO GEL DESLUMBRANTE 14 ML,$ 10.450,,"$746,43",https://www.drogueriascolsubsidio.com/v-esm-efecto-gel-deslumbrante-14-ml-7509552831054/p
Belleza y Vitalidad,Rubor L'oréal Paris True Match Rose Eclat,$ 43.600,,"$8.720,00",https://www.drogueriascolsubsidio.com/rubor-loreal-paris-true-match-rose-eclat-3600522774617/p
Belleza y Vitalidad,Tinta Para Cejas Como Tatuadas Maybelline Tattoo Brow Peel Off Medium Brown,$ 59.500,,"$12.934,78",https://www.drogueriascolsubsidio.com/tinta-para-cejas-como-tatuadas-maybelline-tattoo-brow-peel-off-medium-brown-3600531417758/p
Belleza y Vitalidad,Kit De Cejas L'oréal Paris Brow Artist Genius Kit 02 Medium,$ 53.950,,"$15.414,29",https://www.drogueriascolsubsidio.com/kit-de-cejas-loreal-paris-brow-artist-genius-kit-02-medium-3600522832607/p
Belleza y Vitalidad,Rv Colorstay Ultimate Labial Líquido Pre,$ 52.200,,"$17.400,00",https://www.drogueriascolsubsidio.com/rv-colorstay-ultimate-labial-liquido-pre-309973174108/p
Belleza y Vitalidad,Rv Photoready Primer,$ 69.950,,"$2.331,67",https://www.drogueriascolsubsidio.com/rv-photoready-primer-309974104012/p
Belleza y Vitalidad,Base L'oréal Paris Infallible Pro Matte Natural Buff 103,$ 79.600,,"$2.653,33",https://www.drogueriascolsubsidio.com/base-loreal-paris-infallible-pro-matte-natural-buff-103-71249293027/p
Belleza y Vitalidad,Labial Maybelline Superstay Matte Ink City Ed Larga Duración Founder,$ 54.600,,"$23.739,13",https://www.drogueriascolsubsidio.com/labial-maybelline-superstay-matte-ink-city-ed-larga-duracion-founder-41554554472/p
Belleza y Vitalidad,Lip Balm Sprite,$ 14.500,,"$3.625,00",https://www.drogueriascolsubsidio.com/lip-balm-sprite-50051275186/p
Belleza y Vitalidad,Delineador De Cejas Maybelline Total Temptation Brow Medium Brown,$ 42.600,,"$284,00",https://www.drogueriascolsubsidio.com/delineador-de-cejas-maybelline-total-temptation-brow-medium-brown-41554545081/p
Belleza y Vitalidad,Rv Colorstay Rubor Nauty Nude (Satin),$ 52.350,,"$10.470,00",https://www.drogueriascolsubsidio.com/rv-colorstay-rubor-nauty-nude-satin-309974784061/p
Mamás y bebés,Estuche Bebe x 5 Unidades,$ 56.300,,"$11.260,00",https://www.drogueriascolsubsidio.com/estuche-bebe-x-5-unidades-7702215302100/p
Mamás y bebés,Short Materno Hilado con Cobre R.0522P Beige L/XL mvp,$ 65.350,,"$65.350,00",https://www.drogueriascolsubsidio.com/short-materno-hilado-con-cobre-r0522p-beige-lxl-mvp-7707670405847/p
Mamás y bebés,Leggings Materno Hilado con Cobre R.0527p Negro 2XL/3XL mvp,$ 106.000,,"$106.000,00",https://www.drogueriascolsubsidio.com/leggings-materno-hilado-con-cobre-r0527p-negro-2xl3xl-mvp-7707670403171/p
Mamás y bebés,Esterilizador de chupos y teteros dr brown para microondas,$ 197.900,,"$197.900,00",https://www.drogueriascolsubsidio.com/esterilizador-de-chupos-y-teteros-dr-brown-para-microondas-72239008065/p
Mamás y bebés,Botellas Almacenamiento De Leche Materna X 4 Und - Dr Brown,$ 82.900,,"$20.725,00",https://www.drogueriascolsubsidio.com/botellas-almacenamiento-de-leche-materna-x-4-und---dr-brown-72239323397/p
Mamás y bebés,Cepillo Para Lavar Teteros Y Accesorios Dr Browns 2 En 1,$ 40.900,,"$40.900,00",https://www.drogueriascolsubsidio.com/cepillo-para-lavar-teteros-y-accesorios-dr-browns-2-en-1-72239007006/p
Mamás y bebés,Locion Reafirmante Corporal Alevia Sec,$ 69.300,,"$277,20",https://www.drogueriascolsubsidio.com/locion-reafirmante-corporal-alevia-sec-7707772698369/p
Mamás y bebés,Tetero Anticolico X 180ml Azul,$ 69.400,,"$69.400,00",https://www.drogueriascolsubsidio.com/tetero-anticolico-x-180ml-azul-7350083122506/p
Mamás y bebés,Cucharas Bebe Set 4 Cucharas Punta Suave Multicolor Dr Brown,$ 37.900,,"$9.475,00",https://www.drogueriascolsubsidio.com/cucharas-bebe-set-4-cucharas-punta-suave-multicolor-dr-brown-72239316030/p
Mamás y bebés,Extractor de leche materna manual y biberon 5 oz nv-1 0-3 m,$ 347.900,,"$347.900,00",https://www.drogueriascolsubsidio.com/extractor-de-leche-materna-manual-y-biberon-5-oz-nv-1-0-3-m-72239319475/p
Mamás y bebés,Cepillo De Dientes Dedo Silicona Verde Para Bebe Dr Browns,$ 25.900,,"$25.900,00",https://www.drogueriascolsubsidio.com/cepillo-de-dientes-dedo-silicona-verde-para-bebe-dr-browns-72239327685/p
Mamás y bebés,Tijeras de manicure para bebé dr browns,$ 37.900,,"$37.900,00",https://www.drogueriascolsubsidio.com/tijeras-de-manicure-para-bebe-dr-browns-72239325100/p
Higiene y Cuidado,Cepillo Dental Curaprox Single Ref1006,$ 28.900,,"$28.900,00",https://www.drogueriascolsubsidio.com/cepillo-dental-curaprox-single-ref1006-7612412271300/p
Higiene y Cuidado,Shampoo Dove Reconstrucción Completa,$ 13.700,,"$68,50",https://www.drogueriascolsubsidio.com/shampoo-dove-reconstruccion-completa-7891150008953/p
Higiene y Cuidado,Bloqueador Sundown Fps 70 x 200 Ml,$ 83.400,,"$417,00",https://www.drogueriascolsubsidio.com/bloqueador-sundown-fps-70-x-200-ml-7891010250720/p
Higiene y Cuidado,Crema Dental Adhesiva Protesis Sin Sabor,$ 18.250,,"$730,00",https://www.drogueriascolsubsidio.com/crema-dental-adhesiva-protesis-sin-sabor-7702314700678/p
Higiene y Cuidado,Crema Ponds Cr Age Miracle Acido Hialuronico X50g,$ 56.650,,"$1.133,00",https://www.drogueriascolsubsidio.com/crema-ponds-cr-age-miracle-acido-hialuronico-x50g-4800888211613/p
Higiene y Cuidado,Bloqueador Tanga Spf 50 Crema x 130 ml,$ 42.400,,"$326,15",https://www.drogueriascolsubsidio.com/bloqueador-tanga-spf-50-crema-x-130-ml-7702113043259/p
Higiene y Cuidado,Jabón Dove Revigorizante Pquete 3 Un x 90 Gramos,$ 20.850,,"$77,22",https://www.drogueriascolsubsidio.com/jabon-dove-revigorizante-pquete-3-un-x-90-gramos-7891150074422/p
Higiene y Cuidado,Enjuague Bucal Plax Soft Mint Fco X 500ml,$ 20.850,,"$41,70",https://www.drogueriascolsubsidio.com/enjuague-bucal-plax-soft-mint-fco-x-500ml-7891024130957/p
Higiene y Cuidado,Hilo Dental Oral-B Satin Tape Menta,$ 16.350,,"$654,00",https://www.drogueriascolsubsidio.com/seda-dental-oral-b-satin-tape-menta-7891051029828/p
Higiene y Cuidado,Kin B5 Pasta Dental Prc,$ 52.900,,"$423,20",https://www.drogueriascolsubsidio.com/kin-b5-pasta-dental-prc-8436026213797/p
Higiene y Cuidado,Dolni-K Nf Enjuague Bucal,$ 40.650,,"$225,83",https://www.drogueriascolsubsidio.com/dolni-k-nf-enjuague-bucal-7705028873591/p
Higiene y Cuidado,Repuesto De Afeitar Gillette Venus Breeze,$ 38.600,,"$19.300,00",https://www.drogueriascolsubsidio.com/repuesto-de-afeitar-gillette-venus-breeze-7506339315899/p
Belleza y Vitalidad,Base De Maquillaje Fit Me Matte & Poreles Sun Beige,$ 54.450,,"$1.815,00",https://www.drogueriascolsubsidio.com/base-de-maquillaje-fit-me-matte--poreles-sun-beige-41554433500/p
Belleza y Vitalidad,Labial Líquido L'oréal Paris Infallible Pro Matte Liquid Lipstick Petal Stirred,$ 50.350,,"$7.992,06",https://www.drogueriascolsubsidio.com/labial-liquido-loreal-paris-infallible-pro-matte-liquid-lipstick-petal-stirred-71249358641/p
Belleza y Vitalidad,Shock Peinilla Mango Agarre Tipo Gancho x 1 Unidad,$ 9.500,,"$9.500,00",https://www.drogueriascolsubsidio.com/shock-peinilla-mango-agarre-tipo-gancho-x-1-unidad-7702277939788/p
Belleza y Vitalidad,KIT PALETAS BYS ON THE GO,$ 42.500,,"$42.500,00",https://www.drogueriascolsubsidio.com/kit-paletas-bys-on-the-go-7707324826165/p
Belleza y Vitalidad,Labial Vitú Vitamina E Tono 6 Carmesi,$ 7.700,,"$1.925,00",https://www.drogueriascolsubsidio.com/labial-vitu-vitamina-e-tono-6-carmesi-7702044231169/p
Belleza y Vitalidad,Labial Vitú Vitamina E Tono 8 Carmín,$ 7.700,,"$1.925,00",https://www.drogueriascolsubsidio.com/labial-vitu-vitamina-e-tono-8-carmin-7702044251167/p
Belleza y Vitalidad,Delineador Líquido Ojos Vitú Sábila Duoo Negro 1.5 Ml,$ 26.650,,"$17.766,67",https://www.drogueriascolsubsidio.com/delineador-liquido-ojos-vitu-sabila-duoo-negro-15-ml-7702044225076/p
Belleza y Vitalidad,Delineador Líquido Líquido Cera Abejas 2 Café,$ 31.400,,"$5.233,33",https://www.drogueriascolsubsidio.com/delineador-liquido-liquido-cera-abejas-2-cafe-7702044211307/p
Belleza y Vitalidad,Betún Para Cejas Vogue Super Fantastic Caoba,$ 12.600,,"$3.150,00",https://www.drogueriascolsubsidio.com/betun-para-cejas-vogue-super-fantastic-caoba-7509552826685/p
Belleza y Vitalidad,V LABIAL RESIST VALIENTE 3ML,$ 27.000,,"$9.000,00",https://www.drogueriascolsubsidio.com/v-labial-resist-valiente-3ml-7509552844368/p
Belleza y Vitalidad,Esmalte 063 Fluorescente x 7 Ml,$ 4.150,,"$592,86",https://www.drogueriascolsubsidio.com/esmalte-063-fluorescente-x-7-ml-7702215305958/p
Belleza y Vitalidad,Corrector De Ojeras Colapsible Resist Con Aplicador En Esponja Pétalo,$ 17.500,,"$2.500,00",https://www.drogueriascolsubsidio.com/corrector-de-ojeras-colapsible-resist-con-aplicador-en-esponja-petalo-7509552840698/p
Mamás y bebés,Tetero Anticolico 180ml Rosa,$ 69.400,,"$69.400,00",https://www.drogueriascolsubsidio.com/tetero-anticolico-180ml-rosa-7350083122490/p
Mamás y bebés,Protectores de pezon y estuche para esterilizar t-2 dr brown,$ 64.200,,"$64.200,00",https://www.drogueriascolsubsidio.com/protectores-de-pezon-y-estuche-para-esterilizar-t-2-dr-brown-72239328064/p
Mamás y bebés,Chupo Silicona Paticos,$ 6.900,,"$3.450,00",https://www.drogueriascolsubsidio.com/chupo-silicona-paticos-7707081803256/p
Mamás y bebés,Tetero Avent Vidrio 8 0z  x1 Und,$ 91.750,,"$91.750,00",https://www.drogueriascolsubsidio.com/tetero-avent-vidrio-8-0z--x1-und-8720689006996/p
Mamás y bebés,Tetina Anticolico Large 4+m,$ 49.100,,"$49.100,00",https://www.drogueriascolsubsidio.com/tetina-anticolico-large-4m-7350083120212/p
Mamás y bebés,Compota Pera Crios X113g,$ 3.700,,"$32,74",https://www.drogueriascolsubsidio.com/compota-pera-crios-x113g-7702097125163/p
Mamás y bebés,Cepillo De Dientesdr Browns Dinosaurio,$ 40.900,,"$40.900,00",https://www.drogueriascolsubsidio.com/cepillo-de-dientesdr-browns-dinosaurio-72239325407/p
Mamás y bebés,Fórmula Infantil Similac Total Comfort Prosensitive Etapa 1,,,"$198,66",https://www.drogueriascolsubsidio.com/formula-infantil-similac-total-comfort-prosensitive-etapa-1-8427030006314/p
Mamás y bebés,SIMILAC 1 5HMOS FORMULA INFANTIL ETAPA1 0-6MESES,,,"$192,75",https://www.drogueriascolsubsidio.com/similac-1-5hmos-formula-infantil-etapa1-0-6meses-5099864016994/p
Mamás y bebés,Althera Hmo Polvo,,,"$304,63",https://www.drogueriascolsubsidio.com/althera-hmo-polvo-7613038383453/p
Mamás y bebés,Formula Infantil Mah Growing Love Etapa 3+24 Polvo,,,"$106,69",https://www.drogueriascolsubsidio.com/formula-infantil-mah-growing-love-etapa-324-polvo-854688003088/p
Mamás y bebés,Formula Infantil Prenan,,,"$185,38",https://www.drogueriascolsubsidio.com/formula-infantil-prenan-7613036895446/p
Higiene y Cuidado,crema dental pf natural hierbabuena,$ 23.750,,"$316,67",https://www.drogueriascolsubsidio.com/crema-dental-pf-natural-hierbabuena-7709990613148/p
Higiene y Cuidado,Protector Solar Facial Stick Tanga Spf 70 Barra Facial x 13 gramos,$ 26.000,,"$2.000,00",https://www.drogueriascolsubsidio.com/protector-solar-facial-stick-tanga-spf-70-barra-facial-x-13-gramos-7702113043310/p
Higiene y Cuidado,Cepillo Dental Oral-B Pro-Salud 7 Beneficios,$ 27.050,,"$13.525,00",https://www.drogueriascolsubsidio.com/oferta-cepillo-dental-oral-b-pro-salud-2x1-7501001100285/p
Higiene y Cuidado,Antitranspirante Aclarado Natural Nivea,$ 15.250,,"$305,00",https://www.drogueriascolsubsidio.com/antitranspirante-aclarado-natural-nivea-4005900624116/p
Higiene y Cuidado,Oferta Jabón Johnson's Original x 3und,$ 12.900,,"$39,09",https://www.drogueriascolsubsidio.com/oferta-jabon-johnsons-original-x-3und-7702031407393/p
Higiene y Cuidado,DESODORANTE AXE AEROSOL BODY SPRAY FRAGANCIA DARK TEMPTATION X 2 UND X 150 ML,$ 36.650,,"$122,17",https://www.drogueriascolsubsidio.com/desodorante-axe-aerosol-body-spray-fragancia-dark-temptation-x-2-und-x-150-ml-7702006001014/p
Higiene y Cuidado,Crema Dental Colgate Niños Sin Flúor,$ 27.100,,"$677,50",https://www.drogueriascolsubsidio.com/crema-dental-colgate-ninos-sin-fluor-7509546060781/p
Higiene y Cuidado,Serum Nivea Cel Luminous A /EDAD x 30 ML,$ 96.350,,"$3.211,67",https://www.drogueriascolsubsidio.com/serum-nivea-cel-luminous-a-edad-x-30-ml-4006000017402/p
Higiene y Cuidado,Oferta Talco Antibacterial Yodora + Talco x 60g Precio Especial,$ 19.100,,"$106,11",https://www.drogueriascolsubsidio.com/oferta-talco-antibacterial-yodora--talco-x-60g-precio-especial-7702057081553/p
Higiene y Cuidado,Nopion Plus 1 % Crema,$ 39.450,,"$657,50",https://www.drogueriascolsubsidio.com/nopion-plus-1--crema-7702057039455/p
Higiene y Cuidado,Desodorante Rexona Clinical Aerosol Men 2 x 91 Gr,$ 47.050,,"$258,52",https://www.drogueriascolsubsidio.com/desodorante-rexona-clinical-aerosol-men-2-x-91-gr-7702006401944/p
Higiene y Cuidado,Repuestos De Afeitar Gillette Mach 3 Sensitive,$ 59.400,,"$14.850,00",https://www.drogueriascolsubsidio.com/repuestos-de-afeitar-gillette-mach-3-sensitive-7702018037896/p
Belleza y Vitalidad,Labial Max Factor Colour Elixir Sunbronze,$ 54.500,,"$15.571,43",https://www.drogueriascolsubsidio.com/labial-max-factor-colour-elixir-sunbronze-3614227902022/p
