brand,category,id_invima,image_url,old_price,presentation,price,product_name,product_url,subcategory1,subcategory2
NOVADERMA,Belleza y Vitalidad,NSOC44469-99CO,https://colsubsidio.vtexassets.com/arquivos/ids/164159/7707206270154.jpg?v=637238464508600000,,CAJA X 12 G,168.25,Sunaid Polvo Compacto Piel Clara,https://www.drogueriascolsubsidio.com/sunaid-polvo-compacto-piel-clara-7707206270154/p,Cosméticos,Rostro
NOVADERMA,Belleza y Vitalidad,NSOC30514-08CO,https://colsubsidio.vtexassets.com/arquivos/ids/164165/7707206270284.jpg?v=637238471316070000,,CAJA X 35 G,115.65,Sunaid Polvo Suelto Piel Clara,https://www.drogueriascolsubsidio.com/sunaid-polvo-suelto-piel-clara-7707206270284/p,Cosméticos,Rostro
NOVADERMA,Belleza y Vitalidad,NSOC44469-99CO,https://colsubsidio.vtexassets.com/arquivos/ids/164161/7707206270178.jpg?v=637238466164570000,,CAJA X 12 G,168.25,Sunaid Polvo Compacto Translucido,https://www.drogueriascolsubsidio.com/sunaid-polvo-compacto-translucido-7707206270178/p,Cosméticos,Rostro
ISDIN COLOMBIA,Belleza y Vitalidad,NSOC30169-17PE,https://colsubsidio.vtexassets.com/arquivos/ids/177242/8470001716125.jpg?v=637763015532430000,,ESTUCHE X 10 G,131.05,Isdin Fotoprotector Compact Spf50+ Arena,https://www.drogueriascolsubsidio.com/isdin-fotoprotector-compact-spf50-arena-8470001716125/p,Cosméticos,Rostro
GENOMMA,Belleza y Vitalidad,NSOC45200-20PE,https://colsubsidio.vtexassets.com/arquivos/ids/172884/650240032455.jpg?v=637542019380200000,,CAJA X 10 G,40,Asepxia Maquillaje Polvo Natural 10 G,https://www.drogueriascolsubsidio.com/polvo-compacto-asepxia-bb-maquillaje-natural-mate-650240032455/p,Cosméticos,Rostro
LOREAL,Belleza y Vitalidad,NSOC72667-16CO,https://colsubsidio.vtexassets.com/arquivos/ids/173957/41554433456-1.jpg?v=637601495050400000,,UNIDAD X 30 ML,54.45,Base De Maquillaje Fit Me Matte & Poreles Nude Beige,https://www.drogueriascolsubsidio.com/base-de-maquillaje-fit-me-matte--poreles-nude-beige-41554433456/p,Cosméticos,Rostro
ISDIN COLOMBIA,Belleza y Vitalidad,NSOC30169-17PE,https://colsubsidio.vtexassets.com/arquivos/ids/177246/8470001654557.jpg?v=637763020124930000,,UNIDAD,131.05,Isdin Fotoprotector Compact Colo Bronce Spf50+,https://www.drogueriascolsubsidio.com/isdin-fotoprotector-compact-colo-bronce-spf50-8470001654557/p,Cosméticos,Rostro
GENOMMA,Belleza y Vitalidad,NSOC45200-20PE,https://colsubsidio.vtexassets.com/arquivos/ids/172892/650240051609.jpg?v=637542019414330000,,ESTUCHE X 10 G,40,Asepxia Maquillaje Polvo Beige 10 G,https://www.drogueriascolsubsidio.com/asepxia-maquillaje-polvo-beige-10-g-650240051609/p,Cosméticos,Rostro
LOREAL,Belleza y Vitalidad,NSOC72667-16CO,https://colsubsidio.vtexassets.com/arquivos/ids/173961/41554433470.jpg?v=637601498847700000,,UNIDAD X 30 ML,54.45,Base De Maquillaje Fit Me Matte & Poreles Natural Beige,https://www.drogueriascolsubsidio.com/base-de-maquillaje-fit-me-matte--poreles-natural-beige-41554433470/p,Cosméticos,Rostro
NOVADERMA,Belleza y Vitalidad,NSOC44469-99CO,https://colsubsidio.vtexassets.com/arquivos/ids/164160/7707206270161.jpg?v=637238465260000000,,CAJA X 12 G,168.25,Sunaid Polvo Compacto Piel Oscura,https://www.drogueriascolsubsidio.com/sunaid-polvo-compacto-piel-oscura-7707206270161/p,Cosméticos,Rostro
PROCTER & GAMBLE,Medicamentos,2009M-013296-R1,https://colsubsidio.vtexassets.com/arquivos/ids/166005/7500435107013.jpg?v=637287046741130000,23.15,FRASCO X 50 G,17.362,Vick Vaporub Unguento Tópico,https://www.drogueriascolsubsidio.com/vick-vaporub-unguento-topico-7500435107013/p,Medicamentos Venta Libre,Cuidado Gripal
PROCTER & GAMBLE,Medicamentos,2009M-013296-R1,https://colsubsidio.vtexassets.com/arquivos/ids/177152/7500435181068-7.png?v=637756915110630000,37.85,FRASCO X 100 G,28.387,Vick Vaporub Ungüento,https://www.drogueriascolsubsidio.com/vick-vaporub-ungento-7500435181068/p,Medicamentos Venta Libre,Cuidado Gripal
GLAXO CONSUMER HEALTHCARE,Medicamentos,2020M-14137-R2,https://colsubsidio.vtexassets.com/arquivos/ids/184005/7451079001543-NI_1200x1200px.jpg?v=638018058283370000,,CAJA X 12 TAB,18.05,Dolex Gripa 500mg/5mg/2mg Tableta,https://www.drogueriascolsubsidio.com/dolex-gripa-500mg5mg2mg-tableta-7451079001543/p,Medicamentos Venta Libre,Cuidado Gripal
PROCTER & GAMBLE,Medicamentos,NSA-0014745-2023,https://colsubsidio.vtexassets.com/arquivos/ids/202270/7500435246415-1.jpg?v=638720505092300000,13.55,SOBRE X 20 TAB,10.162,Vick Drops Past Sabor Miel,https://www.drogueriascolsubsidio.com/vick-drops-past-sabor-miel-7500435246415/p,Medicamentos Venta Libre,Cuidado Gripal
GERCO,Medicamentos,2019M-0009658-R1,https://colsubsidio.vtexassets.com/arquivos/ids/204505/Rhifisol_F.jpg.jpg?v=638793036824170000,7.7,FRASCO X 30 ML,6.93,Rhifisol Suero Fisiologico,https://www.drogueriascolsubsidio.com/rhifisol-suero-fisiologico-7707210530206/p,Medicamentos Venta Libre,Cuidado Gripal
LA SANTE,Medicamentos,2022M-0015066-R1,https://colsubsidio.vtexassets.com/arquivos/ids/203377/7703763996933.jpg.jpg?v=638760255640770000,18.1,CAJA X 10 TAB,14.48,Bucoxol Tableta Masticable Sabor Miel-Limon,https://www.drogueriascolsubsidio.com/bucoxol-tableta-masticable-sabor-miel-limon-7703763996933/p,Medicamentos Venta Libre,Cuidado Gripal
PROCTER & GAMBLE,Medicamentos,2020M-011519-R2,https://colsubsidio.vtexassets.com/arquivos/ids/166003/7501001153182.jpg?v=637287045108200000,36,FRASCO X 120 ML,27,Vick 44 Expectorante Jarabe,https://www.drogueriascolsubsidio.com/vick-44-expectorante-jarabe-7501001153182/p,Medicamentos Venta Libre,Cuidado Gripal
SIEGFRIED,Medicamentos,2015M-0004030-R1,https://colsubsidio.vtexassets.com/arquivos/ids/196723/7707355053318.jpg?v=638500899491900000,,CAJA X 12 CAP,16.95,Noxpirin Plus Cápsula Dura,https://www.drogueriascolsubsidio.com/noxpirin-plus-capsula-dura-7707355053318/p,Medicamentos Venta Libre,Cuidado Gripal
GERCO,Medicamentos,2021DM-0024218,https://colsubsidio.vtexassets.com/arquivos/ids/204531/Filmogel_Aftas_1L 7707210531586.jpg.jpg?v=638793108853270000,43,FRASCO X 6 ML,34.4,Caladerm Filmogel Aftas,https://www.drogueriascolsubsidio.com/caladerm-filmogel-aftas-7707210531586/p,Medicamentos Venta Libre,Cuidado Gripal
PROCTER & GAMBLE,Medicamentos,NSA-0014740-2023,https://colsubsidio.vtexassets.com/arquivos/ids/201676/7500435246408-3.jpg?v=638689381060870000,14,SOBRE X 20 TAB,10.5,Vick Drops Past Sabor Menta,https://www.drogueriascolsubsidio.com/vick-drops-past-sabor-menta-7500435246408/p,Medicamentos Venta Libre,Cuidado Gripal
EUROFARMA,Medicamentos,2021M-003345-R3,https://colsubsidio.vtexassets.com/arquivos/ids/202852/7706263200630.jpg.jpg?v=638748028260800000,,BLISTER X 1 UN,2.667,Pax Caliente Noche Granulado,https://www.drogueriascolsubsidio.com/pax-caliente-noche-granulado-7706127006378/p,Medicamentos Venta Libre,Cuidado Gripal
LA SANTE,Medicamentos,2022M-0015066-R1,https://colsubsidio.vtexassets.com/arquivos/ids/203376/7703763996926.jpg.jpg?v=638760255509170000,18.1,CAJA X 10 TAB,14.48,Bucoxol Tableta Masticable Sabor Cool Mint,https://www.drogueriascolsubsidio.com/bucoxol-tableta-masticable-sabor-cool-mint-7703763996926/p,Medicamentos Venta Libre,Cuidado Gripal
HALEON COLOMBIA SAS,Medicamentos,2019M-0019013,https://colsubsidio.vtexassets.com/arquivos/ids/206032/07707397791469_C1C1.jpg?v=638836062329130000,32.05,FRASCO X 24 TAB,25.65,Dolex Avanzado 500 Mg Tableta Recubierta,https://www.drogueriascolsubsidio.com/dolex-avanzado-500-mg-tableta-recubierta-7707397791469/p,Medicamentos Venta Libre,Alivio del Dolor
GENOMMA,Medicamentos,2021M-0016526-R1,https://colsubsidio.vtexassets.com/arquivos/ids/210328/650240028199 _1.jpg?v=639005410027200000,23.35,CAJA X 12 TAB,18.65,Xray Dol Analgésico 12 Tabletas,https://www.drogueriascolsubsidio.com/xray-dol-analgesico-12-tabletas-650240028199/p,Medicamentos Venta Libre,Alivio del Dolor
GLAXO CONSUMER HEALTHCARE,Medicamentos,2019M-0019412,https://colsubsidio.vtexassets.com/arquivos/ids/182861/7707172685778_2_1200x1200px.jpg?v=637999095165800000,17.45,FRASCO X 90 ML,15.705,Dolex 2+Niños 3.2% Solución Jarabe,https://www.drogueriascolsubsidio.com/dolex-150-mg-ninos-jarabe-7707172685778/p,Medicamentos Venta Libre,Alivio del Dolor
HALEON COLOMBIA SAS,Medicamentos,2019M-0019013,https://colsubsidio.vtexassets.com/arquivos/ids/206573/7707397791490.jpg?v=638853409671670000,,BLISTER X 10 TAB,9.48,Dolex Avanzado 500 Mg Tableta Recubierta,https://www.drogueriascolsubsidio.com/dolex-avanzado-500-mg-tableta-recubierta-7707397791490/p,Medicamentos Venta Libre,Alivio del Dolor
GLAXO CONSUMER HEALTHCARE,Medicamentos,2021M-0020487,https://colsubsidio.vtexassets.com/arquivos/ids/182783/7501043130769_2_1200x1200px.jpg?v=637999094893730000,28.45,FRASCO X 120 ML,25.605,Dolex Ninos 250mg/5ml Suspensión,https://www.drogueriascolsubsidio.com/dolex-ninos-250mg5ml-suspension-7501043130769/p,Medicamentos Venta Libre,Alivio del Dolor
PFIZER,Medicamentos,2020M-011320-R2,https://colsubsidio.vtexassets.com/arquivos/ids/182831/7702132009748_2_1200x1200px.jpg?v=637999095059530000,35.8,FRASCO X 100 ML,32.22,Advil Children Sus Oral Suspensión,https://www.drogueriascolsubsidio.com/advil-children-sus-oral-suspension-7702132009748/p,Medicamentos Venta Libre,Alivio del Dolor
GLAXO CONSUMER HEALTHCARE,Medicamentos,2019M-0019411,https://colsubsidio.vtexassets.com/arquivos/ids/164328/7441026003348.jpg?v=637242202507970000,16.9,FRASCO X 60 ML,15.21,Dolex Bebes 32mg/Ml Solución Jarabe,https://www.drogueriascolsubsidio.com/dolex-bebes-jarabe-frambuesa-7441026003348/p,Medicamentos Venta Libre,Alivio del Dolor
GLAXOSMITHKLINE,Medicamentos,2019M-0014206-R1,https://colsubsidio.vtexassets.com/arquivos/ids/182857/7703363006100_2_1200x1200px.jpg?v=637999095153870000,,FRASCO X 24 CAP,39.45,Dolex Activgel 500mg Cápsula De Gelatina Blanda,https://www.drogueriascolsubsidio.com/dolex-activgel-500mg-capsula-de-gelatina-blanda-7703363006100/p,Medicamentos Venta Libre,Alivio del Dolor
GERCO,Medicamentos,NSOC92564-19CO,https://colsubsidio.vtexassets.com/arquivos/ids/204495/plu 1351999_F.jpg.jpg?v=638792936091470000,35.4,TUBO X 60 G,24.78,Forz Sport Crema Antirozaduras,https://www.drogueriascolsubsidio.com/forz-sport-crema-antirozaduras-7707210531043/p,Medicamentos Venta Libre,Alivio del Dolor
MERCK,Medicamentos,2019M-0009375-R1,https://colsubsidio.vtexassets.com/arquivos/ids/165580/7702418000414.jpg?v=637272361015230000,28.75,FRASCO X 10 ML,21.562,Nene-Dent Gotas,https://www.drogueriascolsubsidio.com/nene-dent-gotas-7702418000414/p,Medicamentos Venta Libre,Alivio del Dolor
SANOFI AVENTIS,Medicamentos,2024M-0005595-R2,https://colsubsidio.vtexassets.com/arquivos/ids/197914/7703202221275_Hero.jpg?v=638562386859670000,,CAJA X 6 COMP,13.7,Buscapina Fem 20 Mg/400 Mg Comprimido,https://www.drogueriascolsubsidio.com/7703202221275sanofi-aventisabdominal-y-colicomedicamentosbuscapina-fem-20-mg400-mg-comprimidoibuprofeno-hioscina-n-butilbromurocolicos-menstruales-colicos-mestruales-colico-menstrual-colico-mestrual-7703202221275/p,Medicamentos Venta Libre,Alivio del Dolor
GLAXOSMITHKLINE,Medicamentos,2020M-0015905-R1,https://colsubsidio.vtexassets.com/arquivos/ids/195930/7707397791629-1.jpg?v=638452680155170000,,CAJA X 10 TAB,20,Dolex Forte Nf 500mg/65mg Tableta Recubierta,https://www.drogueriascolsubsidio.com/dolex-forte-nf-500mg65mg-tableta-recubierta-7707397791629/p,Medicamentos Venta Libre,Alivio del Dolor
ISDIN COLOMBIA,Belleza y Vitalidad,NSOC64229-15CO,https://colsubsidio.vtexassets.com/arquivos/ids/196590/8429420160668-1.jpg?v=638491598301130000,,TUBO X 50 ML,145.7,Protector Solar Isdin Active Unify Fusion Fluid Color Spf50,https://www.drogueriascolsubsidio.com/protector-solar-isdin-active-unify-fusion-fluid-color-spf50-8429420160668/p,Dermatológicos,Cuidado Facial
ISDIN COLOMBIA,Belleza y Vitalidad,NSOC70869-16CO,https://colsubsidio.vtexassets.com/arquivos/ids/173300/8470001547927.jpg?v=637565152558800000,,TUBO X 50 ML,112.5,Crema Nutratopic Emoliente,https://www.drogueriascolsubsidio.com/crema-nutratopic-emoliente-8470001547927/p,Dermatológicos,Cuidado Facial
PHARMADERM,Belleza y Vitalidad,NSOC07647-02CO,https://colsubsidio.vtexassets.com/arquivos/ids/207795/3499320015530.jpg?v=638925118413430000,106.05,FRASCO X 473 ML,79.537,Cetaphil Limpiador Facial Piel Grasa,https://www.drogueriascolsubsidio.com/cetaphil-limpiador-facial-piel-grasa-3499320015530/p,Dermatológicos,Cuidado Facial
JOHNSON Y JOHNSON,Belleza y Vitalidad,NSOC71633-16CO,https://colsubsidio.vtexassets.com/arquivos/ids/199003/7891010255725_1.jpg?v=638622034131500000,,TUBO X 50 G,73.3,Neutrogena Hydro Boost Water Gel Hidratante,https://www.drogueriascolsubsidio.com/neutrogena-hydro-boost-water-gel-hidratante-7891010255725/p,Dermatológicos,Cuidado Facial
ISDIN COLOMBIA,Belleza y Vitalidad,NSOC98960-20CO,https://colsubsidio.vtexassets.com/arquivos/ids/211331/8429420251175.jpg?v=639110789372370000,,FRASCO X 50 ML,147.8,Crema Antiedad Isdin Age Repair Spf50,https://www.drogueriascolsubsidio.com/crema-antiedad-isdin-age-repair-spf50-8429420251175/p,Dermatológicos,Cuidado Facial
LOREAL,Belleza y Vitalidad,NSOC34296-18PE,https://colsubsidio.vtexassets.com/arquivos/ids/197283/3337875597357_1.jpg?v=638532042011400000,,FRASCO X 473 ML,98.8,Cerave Gel Limpiador Espumoso,https://www.drogueriascolsubsidio.com/cerave-gel-limpiador-espumoso-3337875597357/p,Dermatológicos,Cuidado Facial
GALDERMA,Belleza y Vitalidad,2020M-012790-R3,https://colsubsidio.vtexassets.com/arquivos/ids/208511/3499320000765_3.jpg?v=638962403664700000,,TUBO X 60 G,122.9,Benzac Ac 5% Gel Tópico,https://www.drogueriascolsubsidio.com/benzac-ac-5-gel-topico-3499320000765/p,Dermatológicos,Cuidado Facial
NOVADERMA,Belleza y Vitalidad,NSOC06786-02CO,https://colsubsidio.vtexassets.com/arquivos/ids/164178/7707206271434.jpg?v=637238484436900000,,FRASCO X 220 ML,119.9,Lipiel Syndet Crema,https://www.drogueriascolsubsidio.com/lipiel-syndet-crema-7707206271434/p,Dermatológicos,Cuidado Facial
MEGALABS COLOMBIA,Belleza y Vitalidad,NSOC06256-21CO,https://colsubsidio.vtexassets.com/arquivos/ids/201334/7730969306334.jpg?v=638666751368000000,106.25,FRASCO X 40 ML,53.125,Fisiogel Crema Facial Fps20,https://www.drogueriascolsubsidio.com/fisiogel-crema-facial-fps20-7730969306334/p,Dermatológicos,Cuidado Facial
MEGA,Belleza y Vitalidad,NSOC14422-05CO,https://colsubsidio.vtexassets.com/arquivos/ids/201330/7730969306327.jpg?v=638666751356430000,65.9,FRASCO X 200 ML,32.95,Fisiogel Crema Líquida Para Piel Seca y Sensible,https://www.drogueriascolsubsidio.com/fisiogel-crema-liquida-para-piel-seca-y-sensible-7730969306327/p,Dermatológicos,Cuidado Facial
HEEL COLOMBIA,Belleza y Vitalidad,NSOC29130-24CO,https://colsubsidio.vtexassets.com/arquivos/ids/200845/7707336725272-1.jpg?v=638666099850170000,120.3,FRASCO X 30 G,60.15,Atopeel BB Light Cream Tono Claro HEE,https://www.drogueriascolsubsidio.com/atopeel-bb-light-cream-tono-claro-hee-7707336725272/p,Dermatológicos,Cuidado Facial
GALDERMA,Belleza y Vitalidad,2020M-012759-R3,https://colsubsidio.vtexassets.com/arquivos/ids/208515/3499320000772--1-.jpg?v=638938050951200000,,TUBO X 60 G,128.15,Benzac Ac 10% Gel Tópico,https://www.drogueriascolsubsidio.com/benzac-ac-10-gel-topico-3499320000772/p,Dermatológicos,Cuidado Facial
ISDIN COLOMBIA,Belleza y Vitalidad,NSOC29658-17PE,https://colsubsidio.vtexassets.com/arquivos/ids/177207/8470001648198.jpg?v=637758832792100000,,FRASCO X 200 ML,105.2,Isdin Shampoo Anticaída Lambdapil,https://www.drogueriascolsubsidio.com/isdin-shampoo-anticaida-lambdapil-8470001648198/p,Dermatológicos,Cuidado Capilar
LAPROFF,Belleza y Vitalidad,2022M-0020783,https://colsubsidio.vtexassets.com/arquivos/ids/200236/7703038690146-.jpg?v=638659859220400000,,FRASCO X 60 ML,28.75,MINOXIDIL 5% FORTE SOLUCIÓN TOPICA LAPROFF,https://www.drogueriascolsubsidio.com/minoxidil-5-forte-solucion-topica-laproff-7703038690146/p,Dermatológicos,Cuidado Capilar
NOVADERMA,Belleza y Vitalidad,NSOC44381-99CO,https://colsubsidio.vtexassets.com/arquivos/ids/164182/7707206279515.jpg?v=637238488498730000,,FRASCO X 120 ML,89.25,Octodir Shampoo,https://www.drogueriascolsubsidio.com/octodir-shampoo-7707206279515/p,Dermatológicos,Cuidado Capilar
ISDIN COLOMBIA,Belleza y Vitalidad,NSOC02138-20CO,https://colsubsidio.vtexassets.com/arquivos/ids/177206/8470002556201.jpg?v=637758832186200000,,FRASCO X 400 ML,107.5,Isdin Shampo Ultra Suave Daylisdin,https://www.drogueriascolsubsidio.com/isdin-shampo-ultra-suave-daylisdin-8470002556201/p,Dermatológicos,Cuidado Capilar
BIOHEALTHY SAS,Belleza y Vitalidad,NSOC92280-19CO,https://colsubsidio.vtexassets.com/arquivos/ids/177403/7709200601231.jpg?v=637776903292930000,,FRASCO X 240 ML,114.95,Biofolic Shampoo Amarillo,https://www.drogueriascolsubsidio.com/biofolic-shampoo-amarillo-7709200601231/p,Dermatológicos,Cuidado Capilar
PROCAPS,Belleza y Vitalidad,2021M-0020005,https://colsubsidio.vtexassets.com/arquivos/ids/185320/7703153039172-_1-.jpg?v=638046608360030000,,FRASCO X 100 ML,69.5,Minoxidil Forte 5% Solución Tópica,https://www.drogueriascolsubsidio.com/minoxidil-forte-5-solucion-topica-7703153039172/p,Dermatológicos,Cuidado Capilar
SCANDINAVIA,Belleza y Vitalidad,2022M-0016550-R1,https://colsubsidio.vtexassets.com/arquivos/ids/187916/7703281001836.jpg?v=638211370576030000,,FRASCO X 100 G,131.65,Edapil M 5 % Espuma,https://www.drogueriascolsubsidio.com/edapil-m-5--espuma-7703281001836/p,Dermatológicos,Cuidado Capilar
NOVADERMA,Belleza y Vitalidad,NSOC31611-09CO,https://colsubsidio.vtexassets.com/arquivos/ids/164164/7707206270246.jpg?v=637238470248070000,,FRASCO X 220 ML,103.55,Champú Anticaida Splendore,https://www.drogueriascolsubsidio.com/champu-anticaida-splendore-7707206270246/p,Dermatológicos,Cuidado Capilar
NOVADERMA,Belleza y Vitalidad,NSOC33519-09CO,https://colsubsidio.vtexassets.com/arquivos/ids/159489/7707206270383.jpg?v=637109834471330000,,FRASCO X 200 G,87.2,Avemel Shampoo,https://www.drogueriascolsubsidio.com/avemel-shampoo-7707206270383/p,Dermatológicos,Cuidado Capilar
TECNOQUIMICAS,Belleza y Vitalidad,2022M-0016470-R1,https://colsubsidio.vtexassets.com/arquivos/ids/206485/7702057100445.jpg?v=638853335084800000,,FRASCO X3 X 60 ML,153.75,Oferta Tripack Minoxidil Forte 5% Precio Especial Tecnoquimica S.A,https://www.drogueriascolsubsidio.com/oferta-tripack-minoxidil-forte-5-precio-especial-tecnoquimica-sa-7702057100445/p,Dermatológicos,Cuidado Capilar
BIOHEALTHY SAS,Belleza y Vitalidad,NSOC21406-23CO,https://colsubsidio.vtexassets.com/arquivos/ids/177402/7709447476814.jpg?v=637776902150900000,,FRASCO X 240 ML,114.95,Biofolic Shampoo Normal-Seco,https://www.drogueriascolsubsidio.com/biofolic-shampoo-normal-seco-7709447476814/p,Dermatológicos,Cuidado Capilar
PHARMADERM,Belleza y Vitalidad,NSOC16266-05CO,https://colsubsidio.vtexassets.com/arquivos/ids/210650/7707222420328 frasco.jpg?v=639039352231400000,,FRASCO X 280 ML,126.5,Pilofast Champú Anticaspa,https://www.drogueriascolsubsidio.com/pilofast-champu-anticaspa-7707222420328/p,Dermatológicos,Cuidado Capilar
TECNOQUIMICAS,Higiene y Cuidado Personal,NSOA05892-17CO,https://colsubsidio.vtexassets.com/arquivos/ids/200806/7701021120663_Hero_Image_1_Alta_0.jpg?v=638665932356230000,61,BOLSA X 21UN,48.8,Pañal Content Medical L Bol x 21und,https://www.drogueriascolsubsidio.com/panal-content-medical-l-bol-x-21und-7701021120663/p,Incontinencia,N/A
TECNOQUIMICAS,Higiene y Cuidado Personal,NSOA05892-17CO,https://colsubsidio.vtexassets.com/arquivos/ids/200803/7701021120649_Hero_Image_1_Alta_0.jpg?v=638665931352170000,53.4,BOLSA X 21UN,42.72,Pañal Content Medical M Bol X 21und,https://www.drogueriascolsubsidio.com/panal-content-medical-m-bol-x-21und-7701021120649/p,Incontinencia,N/A
PRODUCTOS FAMILIA SA,Higiene y Cuidado Personal,NSOA04565-15CO,https://colsubsidio.vtexassets.com/arquivos/ids/204123/7702027479731_1.jpg.jpg?v=638780143621170000,66.2,PAQUETE X 21 UN,52.96,Pañal Tena Slip Clásico Large,https://www.drogueriascolsubsidio.com/panltena-slip-clasico-large-4x21-7702027479731/p,Incontinencia,N/A
PRODUCTOS FAMILIA SA,Higiene y Cuidado Personal,NSOA05346-16CO,https://colsubsidio.vtexassets.com/arquivos/ids/204068/7702027477461_1.jpg.jpg?v=638780129431030000,18.35,UNIDAD X50UN,14.68,Protector Tena Discreet Extralargo x 50 Unidades,https://www.drogueriascolsubsidio.com/protector-tena-discreet-extralargo-x-50-unidades-7702027477461/p,Incontinencia,N/A
PRODUCTOS FAMILIA SA,Higiene y Cuidado Personal,NSOA07774-19CO,https://colsubsidio.vtexassets.com/arquivos/ids/204045/7702027470448_1.jpg.jpg?v=638780118876970000,44.75,PAQUETE X 30 UN,35.8,Toal.Hig. Tena Mujer Maxi X30,https://www.drogueriascolsubsidio.com/toalhig-tena-mujer-maxi-x30-7702027470448/p,Incontinencia,N/A
PRODUCTOS FAMILIA SA,Higiene y Cuidado Personal,NSOA06225-17CO,https://colsubsidio.vtexassets.com/arquivos/ids/203826/7702026174156_1.jpg.jpg?v=638779880665400000,32.7,PAQUETE X 8 UN,26.16,Pañales Tena Pants Clásico Talle Large,https://www.drogueriascolsubsidio.com/panales-tena-pants-clasico-talle-large-7702026174156/p,Incontinencia,N/A
